ISU,KURS,DATE_START,DATE_END,PRIZNAK,MAIN_PLAN
7435209558648923572,2,2017-10-30,2018-02-04 00:00:00,отчисл,8912727310231304513
7435209558648923572,1,2018-02-05,2018-05-29 00:00:00,обучен,2066891352495215922
7435209558648923572,1,2018-05-30,2019-05-27 00:00:00,академ,2066891352495215922
127318867636839549,2,2017-09-01,2017-11-30 00:00:00,обучен,690883984074650052
15015128456258109481,2,2017-09-01,2018-08-31 00:00:00,обучен,7339789995450692692
15015128456258109481,3,2018-09-01,2018-10-29 00:00:00,обучен,7339789995450692692
15015128456258109481,3,2018-10-30,2019-08-31 00:00:00,обучен,7339789995450692692
15015128456258109481,4,2019-09-01,2019-12-29 00:00:00,обучен,7339789995450692692
15015128456258109481,4,2019-12-30,2020-08-30 00:00:00,обучен,7339789995450692692
7348123091263967774,2,2017-09-01,2017-10-31 00:00:00,обучен,8912727310231304513
7348123091263967774,2,2017-11-01,2018-02-04 00:00:00,отчисл,8912727310231304513
7348123091263967774,1,2018-02-05,2018-08-31 00:00:00,обучен,2066891352495215922
7348123091263967774,2,2018-09-01,2019-03-05 00:00:00,обучен,2066891352495215922
7348123091263967774,2,2019-03-06,2019-08-31 00:00:00,обучен,2066891352495215922
7348123091263967774,3,2019-09-01,2019-12-29 00:00:00,обучен,2066891352495215922
7348123091263967774,3,2019-12-30,2020-08-31 00:00:00,обучен,2066891352495215922
7348123091263967774,4,2020-09-01,2020-12-30 00:00:00,обучен,2066891352495215922
7348123091263967774,4,2020-12-31,2021-08-30 00:00:00,обучен,2066891352495215922
10883025618684532697,2,2017-09-01,2018-05-20 00:00:00,обучен,11714278387273585275
4413283781476471963,2,2017-09-01,2018-08-31 00:00:00,обучен,10694750836097034347
4413283781476471963,3,2018-09-01,2019-08-31 00:00:00,обучен,10694750836097034347
4413283781476471963,4,2019-09-01,2020-08-30 00:00:00,обучен,10694750836097034347
15405138686400025488,2,2017-09-01,2017-09-01 00:00:00,обучен,18214280441669731119
15405138686400025488,2,2017-09-02,2018-08-31 00:00:00,обучен,6502627360976124984
15405138686400025488,3,2018-09-01,2018-09-01 00:00:00,обучен,6502627360976124984
15405138686400025488,3,2018-09-02,2018-09-18 00:00:00,обучен,6502627360976124984
15405138686400025488,3,2018-09-19,2019-08-31 00:00:00,академ,6502627360976124984
15405138686400025488,3,2019-09-01,2020-08-31 00:00:00,обучен,6502627360976124984
15405138686400025488,4,2020-09-01,2020-12-30 00:00:00,обучен,6502627360976124984
15405138686400025488,4,2020-12-31,2021-08-30 00:00:00,обучен,6502627360976124984
4407625134503365134,2,2017-09-01,2017-10-03 00:00:00,обучен,690883984074650052
524860117946434466,2,2017-09-01,2017-11-08 00:00:00,обучен,8912727310231304513
45477507826588110,2,2017-09-01,2018-08-31 00:00:00,обучен,8912727310231304513
45477507826588110,3,2018-09-01,2019-04-08 00:00:00,обучен,8912727310231304513
45477507826588110,3,2019-04-09,2019-08-31 00:00:00,обучен,8912727310231304513
45477507826588110,4,2019-09-01,2019-12-29 00:00:00,обучен,8912727310231304513
45477507826588110,4,2019-12-30,2020-07-09 00:00:00,обучен,8912727310231304513
16981315008055762144,2,2017-09-01,2018-08-31 00:00:00,обучен,10694750836097034347
16981315008055762144,3,2018-09-01,2019-01-21 00:00:00,обучен,10694750836097034347
16981315008055762144,3,2019-01-22,2019-02-03 00:00:00,отчисл,10694750836097034347
16981315008055762144,2,2019-02-04,2019-08-31 00:00:00,обучен,3822626843564218778
16981315008055762144,3,2019-09-01,2020-04-19 00:00:00,обучен,3822626843564218778
415090771345910557,2,2017-09-01,2018-08-31 00:00:00,обучен,17246757606777073556
415090771345910557,3,2018-09-01,2019-08-31 00:00:00,обучен,17246757606777073556
415090771345910557,4,2019-09-01,2019-12-29 00:00:00,обучен,17246757606777073556
415090771345910557,4,2019-12-30,2020-07-10 00:00:00,обучен,17246757606777073556
415090771345910557,4,2020-07-11,2021-06-03 00:00:00,отчисл,17246757606777073556
415090771345910557,4,2021-06-04,2021-07-01 00:00:00,обучен,17246757606777073556
12505444238434503769,2,2017-09-01,2018-08-31 00:00:00,обучен,7339789995450692692
12505444238434503769,3,2018-09-01,2018-10-31 00:00:00,обучен,7339789995450692692
12505444238434503769,3,2018-11-01,2019-08-31 00:00:00,обучен,7339789995450692692
12505444238434503769,4,2019-09-01,2020-08-30 00:00:00,обучен,7339789995450692692
4099823218883581501,2,2017-09-01,2018-08-31 00:00:00,обучен,9258844286624280093
4099823218883581501,3,2018-09-01,2019-08-31 00:00:00,обучен,9258844286624280093
4099823218883581501,4,2019-09-01,2019-12-29 00:00:00,обучен,9258844286624280093
4099823218883581501,4,2019-12-30,2020-08-30 00:00:00,обучен,9258844286624280093
1346610657993106297,2,2017-09-01,2017-09-01 00:00:00,обучен,11714278387273585275
1346610657993106297,2,2017-09-02,2018-04-24 00:00:00,обучен,1888061104212561891
4110291844050926192,2,2017-09-01,2018-08-31 00:00:00,обучен,11714278387273585275
4110291844050926192,3,2018-09-01,2019-08-31 00:00:00,обучен,11714278387273585275
4110291844050926192,4,2019-09-01,2020-08-30 00:00:00,обучен,11714278387273585275
2277811500480943716,2,2017-09-01,2018-02-04 00:00:00,обучен,8912727310231304513
13619710835790664320,2,2017-09-01,2018-08-31 00:00:00,обучен,5936399612770925421
13619710835790664320,3,2018-09-01,2019-08-31 00:00:00,обучен,5936399612770925421
13619710835790664320,4,2019-09-01,2019-12-29 00:00:00,обучен,5936399612770925421
13619710835790664320,4,2019-12-30,2020-04-22 00:00:00,обучен,5936399612770925421
13619710835790664320,4,2020-04-23,2021-02-07 00:00:00,отчисл,5936399612770925421
13619710835790664320,4,2021-02-08,2021-07-01 00:00:00,обучен,5936399612770925421
8475671929275621356,1,2017-09-01,2018-02-04 00:00:00,обучен,859090361626613984
8475671929275621356,1,2018-02-05,2018-08-31 00:00:00,отчисл,859090361626613984
8475671929275621356,1,2018-09-01,2019-03-03 00:00:00,обучен,7653827751193691771
7612493213166098839,2,2017-09-01,2018-08-31 00:00:00,обучен,8912727310231304513
7612493213166098839,3,2018-09-01,2019-03-21 00:00:00,обучен,8912727310231304513
7612493213166098839,3,2019-03-22,2019-08-31 00:00:00,обучен,8912727310231304513
7612493213166098839,4,2019-09-01,2019-12-29 00:00:00,обучен,8912727310231304513
7612493213166098839,4,2019-12-30,2020-08-30 00:00:00,обучен,8912727310231304513
8000644371562217902,2,2017-09-01,2018-08-31 00:00:00,обучен,10694750836097034347
8000644371562217902,3,2018-09-01,2019-05-07 00:00:00,обучен,10694750836097034347
8000644371562217902,3,2019-05-08,2019-08-31 00:00:00,обучен,10694750836097034347
8000644371562217902,4,2019-09-01,2019-09-01 00:00:00,обучен,10694750836097034347
8000644371562217902,4,2019-09-02,2020-08-31 00:00:00,академ,10694750836097034347
8000644371562217902,4,2020-09-01,2020-09-16 00:00:00,обучен,10694750836097034347
9170206844848552681,2,2017-09-01,2018-08-31 00:00:00,обучен,8912727310231304513
9170206844848552681,3,2018-09-01,2018-12-26 00:00:00,обучен,8912727310231304513
9170206844848552681,3,2018-12-27,2019-08-31 00:00:00,обучен,8912727310231304513
9170206844848552681,4,2019-09-01,2019-12-29 00:00:00,обучен,8912727310231304513
9170206844848552681,4,2019-12-30,2020-08-30 00:00:00,обучен,8912727310231304513
5879804269570954844,2,2017-09-01,2017-12-17 00:00:00,обучен,7339789995450692692
4854310147315395091,1,2017-09-01,2018-02-05 00:00:00,академ,18446744073709551615
8755880064000661696,2,2017-09-01,2018-08-31 00:00:00,обучен,7339789995450692692
8755880064000661696,3,2018-09-01,2019-08-31 00:00:00,обучен,7339789995450692692
8755880064000661696,4,2019-09-01,2019-12-29 00:00:00,обучен,7339789995450692692
8755880064000661696,4,2019-12-30,2020-07-09 00:00:00,обучен,7339789995450692692
14376083646910384547,2,2017-09-01,2018-02-04 00:00:00,обучен,690883984074650052
14376083646910384547,2,2018-02-05,2018-08-31 00:00:00,обучен,11973464309936059248
14376083646910384547,3,2018-09-01,2019-06-16 00:00:00,обучен,11973464309936059248
14376083646910384547,3,2019-06-17,2019-08-31 00:00:00,обучен,11973464309936059248
14376083646910384547,4,2019-09-01,2019-12-29 00:00:00,обучен,11973464309936059248
14376083646910384547,4,2019-12-30,2020-07-06 00:00:00,обучен,11973464309936059248
4828558657471902401,2,2017-09-01,2018-08-31 00:00:00,обучен,978336095212592939
4828558657471902401,3,2018-09-01,2019-04-24 00:00:00,обучен,978336095212592939
4828558657471902401,3,2019-04-25,2019-08-31 00:00:00,обучен,978336095212592939
4828558657471902401,4,2019-09-01,2019-11-05 00:00:00,обучен,978336095212592939
7066857321285314117,2,2017-09-01,2018-08-31 00:00:00,обучен,978336095212592939
7066857321285314117,3,2018-09-01,2019-04-14 00:00:00,обучен,978336095212592939
1413347709904851907,1,2018-01-25,2018-07-12 00:00:00,академ,18446744073709551615
2551606776412882707,2,2017-09-01,2018-08-31 00:00:00,обучен,18245617464220500993
2551606776412882707,3,2018-09-01,2018-09-01 00:00:00,обучен,18245617464220500993
2551606776412882707,3,2018-09-02,2019-02-09 00:00:00,обучен,18245617464220500993
2551606776412882707,3,2019-02-10,2019-06-30 00:00:00,обучен,1094972123760715653
2551606776412882707,3,2019-07-01,2019-08-31 00:00:00,обучен,1094972123760715653
2551606776412882707,4,2019-09-01,2019-12-29 00:00:00,обучен,1094972123760715653
2551606776412882707,4,2019-12-30,2020-08-30 00:00:00,обучен,1094972123760715653
4731532848202211994,2,2017-09-01,2018-08-31 00:00:00,обучен,7339789995450692692
4731532848202211994,3,2018-09-01,2019-08-31 00:00:00,обучен,7339789995450692692
4731532848202211994,4,2019-09-01,2020-08-30 00:00:00,обучен,7339789995450692692
1945475541567044512,2,2017-09-01,2018-08-31 00:00:00,обучен,11714278387273585275
1945475541567044512,3,2018-09-01,2019-08-31 00:00:00,обучен,11714278387273585275
1945475541567044512,4,2019-09-01,2020-08-30 00:00:00,обучен,11714278387273585275
13605130986285655906,2,2017-09-01,2018-08-31 00:00:00,обучен,5853203381753960388
13605130986285655906,3,2018-09-01,2019-08-31 00:00:00,обучен,5853203381753960388
13605130986285655906,4,2019-09-01,2020-07-09 00:00:00,обучен,5853203381753960388
17063437165516140811,2,2017-09-01,2018-08-31 00:00:00,обучен,7339789995450692692
17063437165516140811,3,2018-09-01,2018-11-18 00:00:00,обучен,7339789995450692692
17063437165516140811,3,2018-11-19,2019-08-31 00:00:00,обучен,7339789995450692692
17063437165516140811,4,2019-09-01,2019-12-29 00:00:00,обучен,7339789995450692692
17063437165516140811,4,2019-12-30,2020-07-09 00:00:00,обучен,7339789995450692692
10427882329990383428,1,2017-09-01,2018-08-31 00:00:00,обучен,11458847994583617197
10427882329990383428,2,2018-09-01,2019-08-31 00:00:00,обучен,11458847994583617197
10427882329990383428,3,2019-09-01,2019-11-24 00:00:00,обучен,11458847994583617197
2688746172532705185,2,2017-09-01,2017-11-30 00:00:00,обучен,8912727310231304513
13493443833839432790,2,2017-09-01,2018-02-04 00:00:00,обучен,690883984074650052
13493443833839432790,1,2018-02-05,2018-08-31 00:00:00,обучен,15833003524372215010
13493443833839432790,2,2018-09-01,2019-01-15 00:00:00,обучен,15833003524372215010
5373038951077318191,2,2017-09-01,2018-08-31 00:00:00,обучен,978336095212592939
5373038951077318191,3,2018-09-01,2018-10-22 00:00:00,обучен,978336095212592939
5373038951077318191,3,2018-10-23,2019-08-31 00:00:00,обучен,978336095212592939
5373038951077318191,4,2019-09-01,2019-12-29 00:00:00,обучен,978336095212592939
5373038951077318191,4,2019-12-30,2020-07-09 00:00:00,обучен,978336095212592939
3800286750294606543,2,2017-09-01,2018-08-31 00:00:00,обучен,11714278387273585275
3800286750294606543,3,2018-09-01,2019-03-27 00:00:00,обучен,11714278387273585275
3800286750294606543,2,2019-03-28,2019-08-31 00:00:00,отчисл,11714278387273585275
3800286750294606543,3,2019-09-01,2020-05-13 00:00:00,обучен,4833619935351367480
11127374805747032618,2,2017-09-01,2018-02-04 00:00:00,обучен,10513311386956498383
11127374805747032618,2,2018-02-05,2018-08-31 00:00:00,обучен,10694750836097034347
11127374805747032618,3,2018-09-01,2019-08-31 00:00:00,обучен,10694750836097034347
11127374805747032618,4,2019-09-01,2020-07-09 00:00:00,обучен,10694750836097034347
14572718764553312610,2,2017-09-01,2018-02-04 00:00:00,обучен,978336095212592939
14572718764553312610,2,2018-02-05,2019-08-31 00:00:00,отчисл,978336095212592939
14572718764553312610,2,2019-09-01,2020-02-03 00:00:00,обучен,6572811899279529631
14572718764553312610,2,2020-02-04,2020-04-07 00:00:00,обучен,6572811899279529631
15691917582958860361,1,2017-09-01,2018-08-31 00:00:00,обучен,2066891352495215922
15691917582958860361,2,2018-09-01,2018-10-14 00:00:00,обучен,2066891352495215922
1140744126525577175,2,2017-09-01,2018-02-04 00:00:00,обучен,690883984074650052
5931967709187389188,1,2017-09-01,2018-02-04 00:00:00,обучен,1351844695490460707
11500026463071886356,1,2018-02-05,2018-02-05 00:00:00,обучен,17246757606777073556
11500026463071886356,1,2018-02-06,2018-08-31 00:00:00,обучен,6571821614279058462
11500026463071886356,2,2018-09-01,2019-08-31 00:00:00,обучен,6571821614279058462
11500026463071886356,3,2019-09-01,2020-08-31 00:00:00,обучен,6571821614279058462
11500026463071886356,4,2020-09-01,2021-07-01 00:00:00,обучен,6571821614279058462
12044212322339218180,2,2017-09-01,2018-08-31 00:00:00,обучен,14125390921141592015
12044212322339218180,3,2018-09-01,2018-09-01 00:00:00,обучен,14125390921141592015
12044212322339218180,3,2018-09-02,2019-08-31 00:00:00,обучен,14125390921141592015
12044212322339218180,4,2019-09-01,2020-07-09 00:00:00,обучен,14125390921141592015
14630552836675662795,2,2017-09-01,2018-08-31 00:00:00,обучен,11714278387273585275
14630552836675662795,3,2018-09-01,2019-08-31 00:00:00,обучен,11714278387273585275
14630552836675662795,4,2019-09-01,2020-07-09 00:00:00,обучен,11714278387273585275
10962709516555769393,2,2017-09-01,2018-08-31 00:00:00,обучен,7339789995450692692
10962709516555769393,3,2018-09-01,2018-11-14 00:00:00,обучен,7339789995450692692
10962709516555769393,3,2018-11-15,2019-08-31 00:00:00,обучен,7339789995450692692
10962709516555769393,4,2019-09-01,2019-12-29 00:00:00,обучен,7339789995450692692
10962709516555769393,4,2019-12-30,2020-04-13 00:00:00,обучен,7339789995450692692
10962709516555769393,4,2020-04-14,2021-02-07 00:00:00,отчисл,7339789995450692692
10962709516555769393,4,2021-02-08,2021-07-01 00:00:00,обучен,15833003524372215010
5455304484030390964,2,2017-09-01,2018-08-31 00:00:00,обучен,14322166199719894592
5455304484030390964,3,2018-09-01,2019-08-31 00:00:00,обучен,14322166199719894592
5455304484030390964,4,2019-09-01,2020-08-30 00:00:00,обучен,14322166199719894592
18226387008382093421,2,2017-09-01,2018-02-04 00:00:00,обучен,11143681253092583754
5067230538560278322,2,2017-09-01,2018-08-31 00:00:00,обучен,690883984074650052
5067230538560278322,3,2018-09-01,2019-08-31 00:00:00,обучен,690883984074650052
5067230538560278322,4,2019-09-01,2020-08-30 00:00:00,обучен,690883984074650052
3155304065269457188,2,2017-09-01,2018-08-31 00:00:00,обучен,4925273001580552490
3155304065269457188,3,2018-09-01,2019-08-31 00:00:00,обучен,4925273001580552490
3155304065269457188,4,2019-09-01,2020-08-30 00:00:00,обучен,4925273001580552490
6152940089142986783,2,2017-09-01,2017-09-01 00:00:00,обучен,13729771257954925126
6152940089142986783,2,2017-09-02,2018-08-31 00:00:00,обучен,13236411592465422896
6152940089142986783,3,2018-09-01,2018-12-28 00:00:00,обучен,13236411592465422896
6152940089142986783,3,2018-12-29,2019-08-31 00:00:00,обучен,13236411592465422896
